0,1,2,3,4,5,6,7,8,9,10
4.613069582803099,19.21996622638097,13.777694302657139,1.7689488564534073,12.918399866614001,12.560763060259745,17.54423167874058,6.242864349838843,1.2864214944495922,18.607405697101292,57.462136066633256
10.851314650158555,10.416558761608654,10.294882463712685,10.37009734038593,0.23613002027666585,9.978526889066494,16.255802763201274,11.639154931001514,17.540606305262127,0.6642601077289689,52.820605936771244
14.193912201774282,19.516231786446834,8.193591248165774,9.325052011044955,19.036203772593566,9.339918961691433,13.861366303327578,14.09204754425583,1.2333426088097132,9.441341695374195,67.04625089969085
16.422105193497554,9.990099869738387,5.491504143051785,7.267110437908579,14.041443479279703,8.326088486149159,15.791592218468235,8.534165457117659,9.126566933424536,6.92005119031392,55.419282134104996
13.732368564688235,4.311718285538797,8.025760362094296,5.766623392902912,8.488921780665986,2.1246058479423424,4.6329004829242475,10.456613916965305,7.636694990127165,11.098140863828995,43.2735110154269
1.757066574228947,6.820144383026552,7.239387232564496,0.5868583127051519,10.99013208213398,16.581573317637872,4.324847157077478,13.126255850562751,18.53962510818842,19.593929387203765,49.44878312551604
12.627719500919206,17.081490314036767,2.4866379424168072,10.361988023343603,11.640995981299193,11.085179863120672,17.306853931905355,7.883086946596425,17.600587246621636,18.88453397979746,64.08774999158567
5.721684699529597,11.559578757327174,0.9676504640606343,8.003828853446288,4.320597347959434,19.794338464080102,1.7762897428913083,10.301696677490138,6.452465283035829,10.717774544855823,50.1755366399724
5.4747186170651,17.141834499031198,11.113778400020074,4.171516810989018,16.42626359984154,10.028782116854787,7.7698790517402205,5.745209922873884,10.838659530276855,10.0300501632572,49.61522849876819
1.7615717335243763,7.784512213197113,11.65207496691201,4.378102672801425,16.202222536718,0.7038325141412938,8.276810331281027,18.40269901168416,2.0276873267347595,17.00180354847732,45.32525653756468
4.983812145337659,8.89523838376273,4.364017620226908,2.093482446368773,19.923669935455955,11.025693644851732,2.117490850026975,7.745304932188328,19.336652696510395,18.317817847042157,45.981886310067196
10.092066658176261,15.729416140224654,4.938964739860938,16.980384298963475,7.055034965058862,3.1743206984461447,3.098934678048897,4.0800071369213935,2.8207300787070944,12.4988542364221,49.506723657299986
13.149138442352788,18.63092739283754,19.227204559602097,0.8959058064793579,3.795905648331166,10.702067939492846,5.735946491667267,4.062282656980756,3.2536389182029612,0.9725567379960753,48.61277844806358
15.054747736710505,19.59012283998077,10.923807111153646,9.176350683848948,2.64630184555837,18.169523067422062,6.456593384429632,3.4234531093985665,4.161702667086525,15.266011532325038,66.65156179963643
12.52583723510201,1.542220864389392,16.127862983373795,6.641204254792463,10.536034057314176,7.662564828587923,13.654717856708686,18.25231793869079,6.392424610268835,0.6704089728672091,55.49718195070579
18.98253469851958,5.245049151590071,11.941584277705427,3.6900712397413082,11.036489520470472,16.319331231353463,13.856912453186286,19.409770727213605,17.167011846115237,10.925165051897942,71.75508285216185
15.537885035765939,14.049625706402516,14.930537540273352,7.2051204456194595,5.6657461991713305,8.510854371450849,13.947774946929384,4.295696619791347,6.196717093021988,9.842994533758658,58.047159004342085
8.443394934721928,1.1695493029431758,2.7500910334268425,7.8043687464269285,0.9519971687345818,10.230659160979815,18.78422893753876,5.61008170882377,8.193230478952653,6.398567150736838,39.872338977898956
14.841588489528716,18.75890100726046,8.123032473196293,14.343085998259944,18.852048334637004,17.353974249154007,4.6737102874787295,15.05072787293572,16.908635360467514,14.63060174290618,80.91568802316182
10.478854632380454,13.134973649897795,0.5072048423256725,17.25759341932527,2.6079722295512875,10.835092223104448,17.984920854622207,7.70610302720355,9.257785565686994,0.8783335884363819,52.76593001743152
10.314761792557798,7.5812897372655215,0.23900713620915504,11.394444852154857,10.82960264480301,16.32086759642192,14.064638913486222,12.664928662031196,4.739870607922851,19.341996518581865,63.99109269526348
15.046837845763786,4.432567637811431,12.960151826579127,12.569986711330701,9.537316980263387,9.162081438912786,14.50301314206927,10.62481539854123,4.054695635832182,8.343835035109752,62.846539029544225
